id,student_id,ref_group,slot_number,raw_value
212f3f57-47b5-5eef-8b5d-571505bac94c,f645eab7-01ad-5c63-8634-dc3fc3b91a54,card,2,3205
124bdfcb-8683-58c7-bca2-b7bea752cd1a,f645eab7-01ad-5c63-8634-dc3fc3b91a54,eno,1,5779
3a7fd4d9-a253-5b72-83e4-0587a48d5f7c,f645eab7-01ad-5c63-8634-dc3fc3b91a54,eno,2,144
efb31620-aa2d-50a0-bdb9-8ea58568d8b5,f645eab7-01ad-5c63-8634-dc3fc3b91a54,eno,3,630
5e88472a-e5cb-593c-b40a-b2edd268f6cd,f645eab7-01ad-5c63-8634-dc3fc3b91a54,eno,4,1321
6d546167-13c2-533a-bb19-15b718469f49,ad8f9117-1495-5cd3-83d2-5906b1f11e94,card,1,339
a6f7a581-1d95-5680-bea8-df15bf549162,ad8f9117-1495-5cd3-83d2-5906b1f11e94,eno,1,903
d56c1d35-277e-5566-91ec-3f8677496be5,18cba094-c701-52bc-ac93-9b5e85a7bc5c,card,1,1000
5c852031-4eac-5d34-bc79-cdf9747ba390,18cba094-c701-52bc-ac93-9b5e85a7bc5c,eno,1,325
825c82e1-eec7-561f-9bf1-7ebfdeca9ee1,18cba094-c701-52bc-ac93-9b5e85a7bc5c,eno,2,1113
89e16607-77c7-5414-be05-008cb77c6f7c,d40b0672-8213-5495-a7d0-d203ad44300c,card,1,140
cfc9236b-a00a-5b26-b444-d09703f68e13,1b1a4c72-a3fd-5bf1-8d7f-9650b059e5a4,card,1,908
a1b685c4-33b2-5f3e-a030-4631f4c90a0c,1b1a4c72-a3fd-5bf1-8d7f-9650b059e5a4,card,2,L-142
735c108d-1b0c-52be-8bb6-7c4454fc5342,1b1a4c72-a3fd-5bf1-8d7f-9650b059e5a4,eno,1,739
e9147d74-a5c6-556e-9d4c-3d3b8ca580c7,1b1a4c72-a3fd-5bf1-8d7f-9650b059e5a4,eno,2,1351
d8e2e7dd-d5f0-5519-bcdd-e9f2b13a8e28,fff70405-9177-541a-a4cd-b83cdda1bb96,card,1,293
402b15e0-a752-5d6b-be45-efbd55552f32,5a953d72-32e0-5227-bf8f-d0023578d968,card,1,239
3a6e7fac-1b9a-5fc4-94de-ba05fe82d122,5a953d72-32e0-5227-bf8f-d0023578d968,eno,1,744
75c44560-bef0-50cd-92d3-d2b281004c5f,5a953d72-32e0-5227-bf8f-d0023578d968,eno,2,1416
3fd622aa-b8a6-527d-8c8a-78bec6aab8da,79f49dfe-e0e3-57a5-8b64-0e18fe046812,card,1,305
641fcffa-36f7-5cd3-b25f-06e7025a2141,79f49dfe-e0e3-57a5-8b64-0e18fe046812,eno,1,1.4
4749aee8-85bc-55f3-8d10-75f02bad27c9,3bb9e455-6e7f-5ebf-a314-077a578a065a,card,1,243
adbf2da5-dd4e-5d1d-920e-dcffe0a5742b,762d111e-b363-55a9-934c-cb6b8cfbe050,card,1,836
5bbf255d-bc8b-5a87-af44-9fc3d56b87bb,762d111e-b363-55a9-934c-cb6b8cfbe050,card,2,L-132
68735085-7cd8-52cd-868d-1535cfcb2cf7,762d111e-b363-55a9-934c-cb6b8cfbe050,eno,1,073
fba8b0e0-fa25-51d5-b4ee-9a8773e540d8,762d111e-b363-55a9-934c-cb6b8cfbe050,eno,2,671
1b85042a-a1a3-55a3-ab2e-bbf2bfaf2591,762d111e-b363-55a9-934c-cb6b8cfbe050,eno,3,634
fe61fc1c-2aab-5266-a259-82207b7b5f48,762d111e-b363-55a9-934c-cb6b8cfbe050,eno,4,1449
a4a87b11-9708-52bc-9658-c6d06c7c9812,3a1d8b96-5a37-554a-b8e8-96962a853f82,card,1,288
600b3a92-ade9-55b4-8e50-e813d8a5e5e2,3a1d8b96-5a37-554a-b8e8-96962a853f82,card,2,L-275
2075596a-7be6-5c35-837c-61dfc4a23062,bfcface5-1835-5f9a-9739-629888c64fa7,card,1,279
6f7b35f3-1ef0-5e4f-adb4-ac0824cee89b,bfcface5-1835-5f9a-9739-629888c64fa7,card,2,L-421
aa8b63cc-9a48-5a46-99a9-73b3d53a4377,a5805930-1758-5aea-9ebb-8cfc88a920f3,card,1,181
dcdc8f61-1550-528d-9b86-478f7600b9ab,a5805930-1758-5aea-9ebb-8cfc88a920f3,eno,1,765
1210502e-d827-57b4-9f15-b257e1fe7ed3,43c3f166-2c59-5450-9a65-a9be160232c3,card,1,076
efa7f574-aafd-5ab9-be37-4f5fb65a9830,43c3f166-2c59-5450-9a65-a9be160232c3,card,2,L-528
035b5527-1515-5275-89e6-a6c59d99258a,05c1beab-6f53-5e0b-98fd-94d23cd54c13,card,1,301
99b167b3-5a5d-5383-8973-7277b4d3ced0,05c1beab-6f53-5e0b-98fd-94d23cd54c13,eno,1,846
77be6d26-6c4e-5575-85c1-e261625357d9,05c1beab-6f53-5e0b-98fd-94d23cd54c13,eno,2,PH 2K 26/5/25
fa844d45-257c-5f04-88f5-c10e24be6fa7,7fc3955a-6653-547f-b0b5-6f1798c9d845,card,1,297
ef678681-558d-5a72-8c76-886635d62534,7fc3955a-6653-547f-b0b5-6f1798c9d845,eno,1,883
b0479251-de81-565f-9755-cf718fcf6be6,729a6daa-d5a2-5cb9-bbbd-864c7553daff,card,1,300
e08cadc2-aee7-52f0-8c80-2878698fa83e,729a6daa-d5a2-5cb9-bbbd-864c7553daff,card,2,L-203
81df20e1-ee33-59ad-9cfe-94cfdf9d234b,729a6daa-d5a2-5cb9-bbbd-864c7553daff,eno,1,879
324f073b-ef3a-5a71-933b-1bd462bc1fe8,729a6daa-d5a2-5cb9-bbbd-864c7553daff,eno,2,1596
0450b737-da9b-5b3a-9681-f64302ed49b9,fdf3bef5-8dd7-529b-9cae-d9be804b0950,card,1,312
a789528d-1aef-5688-a9dd-1b985c399025,fdf3bef5-8dd7-529b-9cae-d9be804b0950,eno,1,1.5
e3f91394-1b4d-5478-9664-607aa3240383,fdf3bef5-8dd7-529b-9cae-d9be804b0950,eno,2,15 cun 23/10/24
d4fb262d-a8e3-5be2-8c9b-728cfdb90d82,fdf3bef5-8dd7-529b-9cae-d9be804b0950,eno,3,5 16/11/24
50355e19-cbac-5cf0-b94b-d742b560a90d,362741ef-06e2-5e4c-a75f-b4df7344389b,card,1,674
30622670-d166-5465-80e5-370b45714abc,362741ef-06e2-5e4c-a75f-b4df7344389b,card,2,3050
2f086238-50d5-5edb-a5b1-daf54b05f711,ee7033e5-cdcb-5d61-bfe9-a178f101e75f,eno,1,308
c3c05400-3a49-5cb3-ae7e-99ef151a1c26,ee7033e5-cdcb-5d61-bfe9-a178f101e75f,eno,2,1406
c2a6a29b-205d-5f53-98ad-1179d3cc0f8f,374364d6-7068-55ee-869a-c5c98af52a55,card,1,321
148eae34-f201-56f1-9a69-7516f087491b,374364d6-7068-55ee-869a-c5c98af52a55,eno,1,791
315d6b27-9907-5aff-99ce-0a36d0d816f2,374364d6-7068-55ee-869a-c5c98af52a55,eno,2,1615
9b98bd17-90f8-539f-96d8-f65c1ef97b7a,a8ef4530-bbd7-50b9-a2e0-9ab477909be4,card,1,343   25 CLEAR 19/12/24
1bf020c5-9d76-5026-aa7e-dd12f90645f4,1b3f0c1d-df67-56c9-a8c1-3beec2ffb719,card,1,638
89d7bedb-1a7e-51f8-b426-3e9a88db1031,98f156ac-7c96-5fdd-95d6-da0451d6e120,card,1,338
f2e609f6-e57b-55ba-916b-37d61c1fb036,42330629-51c3-5fd8-8ced-95b4ef23b6e1,card,1,307
998a5699-f098-503c-815f-ed01a7c441d0,42330629-51c3-5fd8-8ced-95b4ef23b6e1,eno,1,768
b27f2d8f-0a61-5e76-b003-6f0517e501bc,42330629-51c3-5fd8-8ced-95b4ef23b6e1,eno,2,1631
ff25b092-8bd6-55b0-99d1-ec8ab29f6df3,16a891e6-40db-5b38-9caa-f130dea39a0f,card,1,093 CLEAR 2/1/25
b46f7e34-dbac-5bc3-9ae6-89607a2c47a9,16a891e6-40db-5b38-9caa-f130dea39a0f,eno,1,234
ceabf458-d10a-5594-95d8-8e293f129acd,16a891e6-40db-5b38-9caa-f130dea39a0f,eno,2,1003
57e5aa0d-dd31-5778-8438-121c8bfae644,99ca6287-c47c-59a7-9b71-cda373a2bf22,eno,1,079
f1ef9f37-f028-5abb-ad13-e4e625804795,99ca6287-c47c-59a7-9b71-cda373a2bf22,eno,2,1012
5a5a2d29-cda9-5a58-b616-b6987226a062,3e30b68c-c69a-530b-bcf7-48e2bec6fa8c,card,1,284
318509fe-4750-5181-8872-814d7fae0ab8,3e30b68c-c69a-530b-bcf7-48e2bec6fa8c,eno,1,1.4
2d44ccac-8325-5794-b63c-b7e4d5394bab,3e30b68c-c69a-530b-bcf7-48e2bec6fa8c,eno,2,PAID ON 21/11/24
56f22d8b-ae97-5a55-a1ff-bb8d0f733111,a3f7166f-e00e-50b0-ad63-a75ca5f66569,card,1,858
21c29957-c0d0-5fd6-aae6-c3f5ef20b75e,a3f7166f-e00e-50b0-ad63-a75ca5f66569,card,2,3079
25ceb7f0-358d-59a5-8d1a-204e1494d31c,a3f7166f-e00e-50b0-ad63-a75ca5f66569,eno,1,5901
d69ced48-f602-5013-8923-58cf0af79c71,a3f7166f-e00e-50b0-ad63-a75ca5f66569,eno,2,719
d2e11aaa-6261-5676-836b-0f75640bd8c4,a3f7166f-e00e-50b0-ad63-a75ca5f66569,eno,3,313
6ee01a18-2d0c-57d3-89ac-3b05611c3e66,a3f7166f-e00e-50b0-ad63-a75ca5f66569,eno,4,1021
04098db3-7d6b-51a4-8024-3ee7f792bb68,2a289fe2-3863-5fec-ae43-6ce64903e3e4,card,1,452
8a4de795-92ae-5aa2-9145-3b0a24b543b5,2a289fe2-3863-5fec-ae43-6ce64903e3e4,card,2,3096
120dca71-1619-5671-b069-e2726708604a,176f87f6-3936-59e8-a5cb-5cb7f4045448,card,1,633
b1cb7f3e-928d-586c-bbba-43680b7897e9,176f87f6-3936-59e8-a5cb-5cb7f4045448,card,2,3092
78ab2dae-100e-5933-ba46-1a9f1cddf588,176f87f6-3936-59e8-a5cb-5cb7f4045448,eno,1,5848
83951cc4-8ce4-55ae-ace2-3acc506398bb,176f87f6-3936-59e8-a5cb-5cb7f4045448,eno,2,416
5df791c3-a69d-556a-ad0c-8bb010cc9032,176f87f6-3936-59e8-a5cb-5cb7f4045448,eno,3,610
f863b1a8-0a2d-51f9-9a85-148d0d92a737,176f87f6-3936-59e8-a5cb-5cb7f4045448,eno,4,1152
c516a30d-e48a-5370-8ce3-c8c4f8099305,2cfd0338-125a-5186-994a-4e05d2a2ba62,card,1,268
e5fca7d9-4b56-5797-bda3-64816229bf99,2cfd0338-125a-5186-994a-4e05d2a2ba62,card,2,L-259
a99e843f-2b4b-5aea-ab2f-08d0f60c8946,2cfd0338-125a-5186-994a-4e05d2a2ba62,eno,1,1.5
71b328f6-6713-57a5-bcd3-67c83e040c30,2cfd0338-125a-5186-994a-4e05d2a2ba62,eno,2,23/10/24 15(5due)
34e47250-ff15-5672-9748-286300baa2fd,22df5b74-2e74-5dcc-90a5-7033723e24bf,eno,1,209
6389412b-5f63-5b63-ab03-be9ab39c61f7,22df5b74-2e74-5dcc-90a5-7033723e24bf,eno,2,1051
f735a136-ceb1-51fe-8304-fb61d4fb4d53,d7a1314d-b56a-5161-bd57-467f700b2355,card,1,287
a7d83198-d151-5d8e-bb52-21dd2b44583c,d7a1314d-b56a-5161-bd57-467f700b2355,eno,1,272
1470eef0-8ba3-51a0-a192-50dd9e106c3d,d7a1314d-b56a-5161-bd57-467f700b2355,eno,2,1110
d3ab325a-f474-5204-859e-bc3d1bc613ea,97f1a355-cd99-5b60-93a0-2c3697404441,card,1,209    5DIS  16/12/24
8ac45c27-0fe6-5e34-8cc3-8d0b6a4d5728,97f1a355-cd99-5b60-93a0-2c3697404441,card,2,L-090
64a7a4ff-3469-5e80-8e38-ed4bfd67a4b8,97f1a355-cd99-5b60-93a0-2c3697404441,eno,1,763
626c4044-51fc-5146-89af-bd8f47d39577,97f1a355-cd99-5b60-93a0-2c3697404441,eno,2,1655
328e269c-0658-5962-a796-313b41d120a5,c6116178-94aa-598e-8d1c-823baee28b13,card,1,683
f583204e-59ee-5d26-82e2-b0ab6e477120,c6116178-94aa-598e-8d1c-823baee28b13,card,2,L-045
f7ebdefb-5b0d-567e-aa33-3f7fe2160dcb,c6116178-94aa-598e-8d1c-823baee28b13,eno,1,5415
1ae2a00d-286b-5b31-b32b-df891192579e,c6116178-94aa-598e-8d1c-823baee28b13,eno,2,433
00dd68fd-dc70-5be4-944a-2ebed1c66f5d,c6116178-94aa-598e-8d1c-823baee28b13,eno,3,back
ebb3e5b2-65b8-515e-b9c5-86fd26c559d6,c6116178-94aa-598e-8d1c-823baee28b13,eno,4,1667
3cc2468f-f345-5d29-b7a4-c0c6b211a778,2bc934fb-2930-5772-acda-7e18e3e50532,card,1,413
cc04aa11-b3f2-5160-9545-8304fca41cf5,2bc934fb-2930-5772-acda-7e18e3e50532,card,2,3026
cffa1746-abbb-5500-b2aa-bb8d46c0b584,2bc934fb-2930-5772-acda-7e18e3e50532,card,3,L-077
92a7e5e5-9cf2-5f14-92df-ac736662313d,2bc934fb-2930-5772-acda-7e18e3e50532,eno,1,5947
875920cc-1026-5d24-a343-5d7724436fce,2bc934fb-2930-5772-acda-7e18e3e50532,eno,2,575
185eed39-d3c7-5b38-bbf3-5b0dec0fff97,2bc934fb-2930-5772-acda-7e18e3e50532,eno,3,299
a96f7e5f-9635-5ea7-baba-5434112ad774,2bc934fb-2930-5772-acda-7e18e3e50532,eno,4,1289
c89416bd-fc26-50d6-80c6-c9753b63dcd6,2bd351c1-8c7d-5fd2-b694-27a01769588c,card,1,053
38a4e45d-7a32-5a18-a4d1-39cc80b89e2f,2bd351c1-8c7d-5fd2-b694-27a01769588c,card,2,L-291
1fc043c0-81e4-5c31-8120-c1162df450c6,2bd351c1-8c7d-5fd2-b694-27a01769588c,eno,1,1.5
8fed480a-7ae6-5c5f-8717-32055a8131b9,2bd351c1-8c7d-5fd2-b694-27a01769588c,eno,2,5/8/24 ISH
4cb84586-7ec5-5d14-860f-20b561a11cb8,61e3533f-2578-5293-9d51-050033b778ec,card,1,271
9c469345-2d88-5c8e-993d-ce3fb8962e1f,61e3533f-2578-5293-9d51-050033b778ec,eno,1,278
ce9b4087-1b8e-51e3-b036-d070846af6b7,61e3533f-2578-5293-9d51-050033b778ec,eno,2,1589
1f3c0a34-91a8-59d9-9141-cc65ccfb113d,8b3b37f8-d084-50f6-9468-dc86d8fc77cb,card,1,624
b0f3ba26-fd16-5696-a914-44fa4bed7c3f,8b3b37f8-d084-50f6-9468-dc86d8fc77cb,card,2,3089
9d0a03c2-70d1-50a9-b2b6-fa598bfd4d58,8b3b37f8-d084-50f6-9468-dc86d8fc77cb,eno,1,5862
96fae2df-ea4a-5d6a-8f29-55689d834d33,8b3b37f8-d084-50f6-9468-dc86d8fc77cb,eno,2,545
ec7a558e-168b-51ba-bae7-0e71186688a4,8b3b37f8-d084-50f6-9468-dc86d8fc77cb,eno,3,374
a52b8cf5-46a3-56a0-88e4-17ca27291cf1,8b3b37f8-d084-50f6-9468-dc86d8fc77cb,eno,4,1352
68a3aab8-caa6-54f8-b855-93e41134198a,295c2dc1-56ac-5238-bca4-0a5248998bc6,card,1,925
79f36494-ced1-5b7b-bd23-39fe0ef781f2,295c2dc1-56ac-5238-bca4-0a5248998bc6,eno,1,853
0b4c2208-ff71-5741-9e8c-95832cd8171f,295c2dc1-56ac-5238-bca4-0a5248998bc6,eno,2,1476
08f2a3e4-8d9c-5958-866d-c4d20984dcf9,cbdd6fba-87e6-5beb-94dc-c1da693222c5,card,1,603
293af655-e518-5e79-9887-d299176b25cb,cbdd6fba-87e6-5beb-94dc-c1da693222c5,card,2,3074
825bd789-a5b9-5964-8712-73d151a48268,cbdd6fba-87e6-5beb-94dc-c1da693222c5,card,3,L-204
48ab41c7-7505-5281-aeeb-1ee9e20c46cd,cbdd6fba-87e6-5beb-94dc-c1da693222c5,eno,1,5636
8d56baae-1d30-57f1-9cf7-5d020b7814eb,cbdd6fba-87e6-5beb-94dc-c1da693222c5,eno,2,824
f8a9d0e4-969f-54d3-8c38-b8f90dbb5243,cbdd6fba-87e6-5beb-94dc-c1da693222c5,eno,3,383
de74b6ac-bc41-5ee4-a5a6-ee81084148b3,cbdd6fba-87e6-5beb-94dc-c1da693222c5,eno,4,1106
e3425899-be9e-52fd-8e61-a9be0b5ad8dc,270a3282-98c0-596b-bc1b-f4e09554251e,eno,1,321
32d502f8-2d9d-5a26-abe5-8874c1bf9ad7,270a3282-98c0-596b-bc1b-f4e09554251e,eno,2,1344
a907a294-badf-5995-8998-b65fb87d2e81,6d45f7c2-8a30-5710-8706-6cd239a11384,card,1,949
7656b1df-d7d7-5c89-8cff-8f497b1ad102,6d45f7c2-8a30-5710-8706-6cd239a11384,eno,1,396
1fae1740-ce86-5196-8e31-a809851d4a7a,6d45f7c2-8a30-5710-8706-6cd239a11384,eno,2,1338
9a277d20-8c97-562b-9df1-b1752537fc38,1bbd1166-88cd-5dfd-8038-05a2e603cb35,card,1,408
b9443bdf-90f9-512d-9dd8-a44675b3fddb,1bbd1166-88cd-5dfd-8038-05a2e603cb35,card,2,3067
bf26f33e-9732-512c-8ce2-a8444ff80b5d,1bbd1166-88cd-5dfd-8038-05a2e603cb35,eno,1,5487
0a815d8a-54f0-538a-9e7e-e8229ceb0c6c,1bbd1166-88cd-5dfd-8038-05a2e603cb35,eno,2,888
bbd6ce28-c206-5a74-8a2b-52226f778f40,1bbd1166-88cd-5dfd-8038-05a2e603cb35,eno,3,535
d45c5eca-a9ea-5f86-8df9-83363b946827,1bbd1166-88cd-5dfd-8038-05a2e603cb35,eno,4,1411
d1a800b9-fc3a-59f4-b5ba-39ac1803b1e0,a649447a-ab36-505f-bd3b-ff70b36c29d0,card,1,320
3a1cf69d-b6de-567c-acb3-6dd10573dbc9,a649447a-ab36-505f-bd3b-ff70b36c29d0,eno,1,1.5
b775d72b-8917-58c7-ae6f-1747818c489a,a649447a-ab36-505f-bd3b-ff70b36c29d0,eno,2,21/11/24 20
cf20b1e1-457a-5f29-8de0-f1d2a7b81d50,9ee0bf55-fac9-506b-a3c3-5213ec14c536,card,1,260
ba4b227f-d328-56a8-ba95-dfe0811e82c9,9ee0bf55-fac9-506b-a3c3-5213ec14c536,eno,1,760
f868ab3b-c19e-5fa1-a941-72225c9a51c6,9ee0bf55-fac9-506b-a3c3-5213ec14c536,eno,2,1288
4d55efca-61dc-55ca-8291-866edd07922e,bf19fd65-432d-5063-89be-c5a548e875c1,card,1,784
b19306b1-2282-5d09-a71e-2d0c8f027e19,bf19fd65-432d-5063-89be-c5a548e875c1,card,2,3261
8d1e9366-deec-57ae-82a3-73d9a1f65a6a,bf19fd65-432d-5063-89be-c5a548e875c1,eno,1,088
7377a4dd-4831-53a6-8592-be3952e1783c,bf19fd65-432d-5063-89be-c5a548e875c1,eno,2,848
f27b352f-963a-5119-8cf0-e256ba3953fb,bf19fd65-432d-5063-89be-c5a548e875c1,eno,3,435
6361cf1d-cc7c-5b65-8cbd-07046016991b,bf19fd65-432d-5063-89be-c5a548e875c1,eno,4,1343
de2923e4-6227-52f6-be67-0abb39999aa3,a4070520-2cab-505c-a193-4da175134b09,card,1,328
bb4afd58-6c2d-595c-97ae-dfb39864d2b1,a4070520-2cab-505c-a193-4da175134b09,eno,1,1.5
b0f3a9ea-9de0-5982-bbd5-b387191fcb16,c6013147-3a93-5f3a-80af-8fb65fd91b65,card,1,654
c74ec843-b9fe-5bcc-9ebf-aab1f33321e5,c6013147-3a93-5f3a-80af-8fb65fd91b65,card,2,3208
01a04747-d39a-51b6-a953-82a7ac1f9e2d,c6013147-3a93-5f3a-80af-8fb65fd91b65,eno,1,5717
adc59d46-9852-5632-9128-46a175431846,c6013147-3a93-5f3a-80af-8fb65fd91b65,eno,2,332
39d0d98a-3eb6-56e2-b554-283979f859b7,c6013147-3a93-5f3a-80af-8fb65fd91b65,eno,3,623
f60e1abe-4a86-54a2-bd39-78a405be063e,c6013147-3a93-5f3a-80af-8fb65fd91b65,eno,4,1192
430b8911-007b-52cc-88bd-749aa4a0c0a4,fdaba971-0dcb-5204-a438-6e2174202921,card,1,009
303e69f8-4f72-5319-93fd-623ea460016e,fdaba971-0dcb-5204-a438-6e2174202921,eno,1,448
cc37b6f3-c2ce-564e-b555-cf2726533a57,fdaba971-0dcb-5204-a438-6e2174202921,eno,2,505\1093
e5286f76-4b42-5ae5-832c-55ee67593b83,1eb763ee-7e02-59b8-b05b-e8d46e811b8e,card,1,OLD STU 2023
646eb668-2606-55fb-885d-3c36f15a877d,4427ef30-2def-54e8-a8d1-cc3928943974,card,1,844
0c377fdb-9820-53f6-929b-bb7b6809a588,4427ef30-2def-54e8-a8d1-cc3928943974,card,2,3174
57e02c5e-f19a-50b2-baf7-7678ce0bee3f,4427ef30-2def-54e8-a8d1-cc3928943974,eno,1,5559
8c1c406a-4704-5e88-b42b-f2f6bfe7ff83,4427ef30-2def-54e8-a8d1-cc3928943974,eno,2,497
db71a027-57a7-5660-bc3c-600865650986,4427ef30-2def-54e8-a8d1-cc3928943974,eno,3,643
f96a3f6d-03ae-59a2-892e-6c8d7db83d93,4427ef30-2def-54e8-a8d1-cc3928943974,eno,4,947
fb444546-02a9-5f2a-a33a-f9b6c8d359ea,9a6dd870-586e-53c8-b965-befc6e6f872e,card,1,771
7090422c-8a02-5775-ae04-fbf8fca89ef3,9a6dd870-586e-53c8-b965-befc6e6f872e,card,2,14/02/25
5a5f01dd-2ed4-5961-a179-d5a69650bde2,9a6dd870-586e-53c8-b965-befc6e6f872e,eno,1,212
2031e53d-2c72-59de-a583-04acf0598890,9a6dd870-586e-53c8-b965-befc6e6f872e,eno,2,699
854e5f85-025c-5ee9-b5ae-171ab68248e5,9a6dd870-586e-53c8-b965-befc6e6f872e,eno,3,465
43a13a38-e738-5fa4-9204-f842d050f825,9a6dd870-586e-53c8-b965-befc6e6f872e,eno,4,1450
222868e8-a29f-5bf6-9359-6f51fbf065e6,647ac025-0a27-50a8-ac02-b084e87f851f,card,1,405
1ae82222-4572-5acf-b56e-38dfa7e7de5a,647ac025-0a27-50a8-ac02-b084e87f851f,card,2,L- 041
8e0fb998-7ef1-508d-9112-88e7e9e2e3a6,647ac025-0a27-50a8-ac02-b084e87f851f,card,3,L-418
c39d59e1-64fe-52bf-9cf5-0aa7648bfdc5,647ac025-0a27-50a8-ac02-b084e87f851f,eno,1,009
63254291-525b-5259-93db-72c17d73b08d,647ac025-0a27-50a8-ac02-b084e87f851f,eno,2,600
afec1e1a-5b85-5d6c-a789-b9a69a1dff07,647ac025-0a27-50a8-ac02-b084e87f851f,eno,3,567
bf0ebdbb-9aae-588a-bb07-5a70b87b2afb,647ac025-0a27-50a8-ac02-b084e87f851f,eno,4,1292
575ae596-57a7-5ee3-aedf-545c72211645,2c5b0d1f-e676-5f1d-a813-2e24b6ba7390,card,1,921
a9efa640-0760-5c7b-8170-52d003ab033f,2c5b0d1f-e676-5f1d-a813-2e24b6ba7390,card,2,L-197
e7c84f54-8fda-5aaa-b079-e04c9484d5e4,2c5b0d1f-e676-5f1d-a813-2e24b6ba7390,eno,1,770
594fc686-1bf4-5484-b0c3-4cbc9e95c075,2c5b0d1f-e676-5f1d-a813-2e24b6ba7390,eno,2,1315
3e8fd4fa-f001-5cc9-a25e-44bef355cd00,d125eff7-5d77-5833-b1ff-ed4e58e46576,eno,1,5672
987e0fe2-7d61-5faf-99e4-0f359a26227b,d125eff7-5d77-5833-b1ff-ed4e58e46576,eno,2,622
d86db547-f2b7-56e4-929c-eeeb0b6a1bdf,d125eff7-5d77-5833-b1ff-ed4e58e46576,eno,3,320
dddf85ac-ab7c-51f5-9008-34ac7ceaa1b6,d125eff7-5d77-5833-b1ff-ed4e58e46576,eno,4,1330
01c51cd7-72dc-50db-b695-4c92770d5810,800318e0-1f82-5ba2-8e21-89ece6a5c37a,eno,1,084
eb462459-91a9-5e34-951a-2acceafa4a48,800318e0-1f82-5ba2-8e21-89ece6a5c37a,eno,2,986
89d8f2ef-3567-5edc-8217-3cc99fdca8fc,dc33b90f-0044-5f99-81d1-d85ed6168c50,card,1,450
9485a1f5-8839-5503-ae34-54f4a23c029d,dc33b90f-0044-5f99-81d1-d85ed6168c50,eno,1,5899
67484c40-2987-5706-92c4-ebe02c7c357f,dc33b90f-0044-5f99-81d1-d85ed6168c50,eno,2,562
f7164ccb-21fb-5520-bdbe-d48b64857d6f,dc33b90f-0044-5f99-81d1-d85ed6168c50,eno,3,257
84ce7e5d-f493-5637-b8a8-9fbd597f3954,dc33b90f-0044-5f99-81d1-d85ed6168c50,eno,4,1008
94052be6-8d1e-57b0-939b-4779cd094696,d236c0c9-240c-5919-95cc-2871f4ed249a,card,1,TRS FROM AME
0badf60a-9b03-50dc-8b2c-938b11bdc31c,d236c0c9-240c-5919-95cc-2871f4ed249a,card,2,2628
f72dcdcd-46e0-5c6d-9e42-0cea09d612d8,d236c0c9-240c-5919-95cc-2871f4ed249a,eno,1,5888
46ef9743-52c9-52a5-97a7-0551383cbf01,d236c0c9-240c-5919-95cc-2871f4ed249a,eno,2,384
7135acc0-43ff-5dc6-a6ac-fe3f73fe6554,d236c0c9-240c-5919-95cc-2871f4ed249a,eno,3,287
eb36237f-f80f-56f1-aa06-e73768bf5464,d236c0c9-240c-5919-95cc-2871f4ed249a,eno,4,1010
b76d07cd-b40e-5680-944f-228b68e0f298,2cc74191-150a-5c8f-8d35-f70d11661779,eno,1,392
da633490-4636-5af5-8276-042f63194924,2cc74191-150a-5c8f-8d35-f70d11661779,eno,2,1066
e7fb0ee2-acff-5772-928d-ea7d9af69081,bd477ffa-0f03-5ad0-99c2-7b55cb9d27d4,eno,1,5509
f635ad64-66f9-54dd-b109-c1f250c090c8,bd477ffa-0f03-5ad0-99c2-7b55cb9d27d4,eno,2,850
bbe8beef-efd2-5165-8aa1-df14258f964d,bd477ffa-0f03-5ad0-99c2-7b55cb9d27d4,eno,3,449
2e0c944d-b0ed-55fe-b379-f480f5c55f0a,bd477ffa-0f03-5ad0-99c2-7b55cb9d27d4,eno,4,1221
1d1f7476-321d-53fa-9d61-d41600082d96,3b5674e0-fdc6-5580-a664-7437c0b3b4c6,eno,1,215
2f16a73d-91b9-5fe1-95b8-97e1f35a6efe,3b5674e0-fdc6-5580-a664-7437c0b3b4c6,eno,2,1218
1995280e-759b-5be1-a433-dd195f161f5e,3dbb43f6-88e5-5481-846a-72d099d3e596,eno,1,5505
8e6f8f60-a339-5e74-918f-365967812f07,3dbb43f6-88e5-5481-846a-72d099d3e596,eno,2,813
2ca07c24-7c57-5807-8265-95d83c84b452,3dbb43f6-88e5-5481-846a-72d099d3e596,eno,3,049
248a2e08-e95b-5f68-9936-b15693e6ca09,3dbb43f6-88e5-5481-846a-72d099d3e596,eno,4,1210
9746d981-fb44-5072-9717-f24bfb233f7c,8f00c9cf-5433-5612-beaa-6c48b6b720d9,eno,1,5611
d62da3d1-b349-531b-b588-95f8c677d10d,8f00c9cf-5433-5612-beaa-6c48b6b720d9,eno,2,894
1b1e0d7f-aafb-5bd6-a822-6ffedc4bb5e6,8f00c9cf-5433-5612-beaa-6c48b6b720d9,eno,3,425
53b403a3-d72f-5e08-ac1b-cbd7926cf63e,8f00c9cf-5433-5612-beaa-6c48b6b720d9,eno,4,1229
6abc5f99-c68a-5ede-b0a4-e5743f419b95,658ce8d1-1047-5d1f-a41d-00f4c89ee639,card,1,056
0dc91ea7-53ae-5485-9fca-72d23b316cbf,658ce8d1-1047-5d1f-a41d-00f4c89ee639,eno,1,442
